rev,phase,rotation_tick,sector,nibble,sync_mark,gap_byte,read_window,read_window_jitter_max,crc_error,sync_detect_rows,crc_error_rows,alloc_count,blocks_free,status
1541,gcr,68,11,1,1,0,1,5,0,24,1,11,653,00,OK,00,00
1541,gcr,69,11,2,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541,gcr,70,11,3,0,0,1,5,0,24,1,12,652,00,OK,00,00
1541,gcr,71,11,4,0,0,2,5,0,24,1,12,652,00,OK,00,00
1541,gcr,72,11,5,0,1,2,5,0,24,1,12,652,00,OK,00,00
1541,gcr,73,12,0,1,0,2,5,0,25,1,12,652,00,OK,00,00
1541,gcr,74,12,1,1,0,2,5,0,26,1,12,652,00,OK,00,00
1541,gcr,75,12,2,0,0,2,5,0,26,1,13,651,00,OK,00,00
1541,gcr,76,12,3,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541,gcr,77,12,4,0,0,3,5,0,26,1,13,651,00,OK,00,00
1541,gcr,78,12,5,0,1,3,5,0,26,1,13,651,00,OK,00,00
1541,gcr,79,13,0,1,0,3,5,0,27,1,13,651,00,OK,00,00
1541,gcr,80,13,1,1,0,3,5,0,28,1,13,651,00,OK,00,00
1541,gcr,81,13,2,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541,gcr,82,13,3,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541,gcr,83,13,4,0,0,0,5,0,28,1,14,650,00,OK,00,00
1541,gcr,84,13,5,0,1,0,5,0,28,1,14,650,00,OK,00,00
1541,gcr,85,14,0,1,0,0,5,0,29,1,14,650,00,OK,00,00
1541,gcr,86,14,1,1,0,1,5,0,30,1,14,650,00,OK,00,00
1541,gcr,87,14,2,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541,gcr,88,14,3,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541,gcr,89,14,4,0,0,1,5,0,30,1,15,649,00,OK,00,00
1541,gcr,90,14,5,0,1,1,5,0,30,1,15,649,00,OK,00,00
1541,gcr,91,15,0,1,0,2,5,0,31,1,15,649,00,OK,00,00
1541,gcr,92,15,1,1,0,2,5,0,32,1,15,649,00,OK,00,00
1541,gcr,93,15,2,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541,gcr,94,15,3,0,0,2,5,0,32,1,16,648,00,OK,00,00
1541,gcr,95,15,4,0,1,2,5,0,32,1,16,648,00,OK,00,00
1541,gcr,96,15,5,0,1,3,5,0,32,1,16,648,00,OK,00,00
1541C,gcr,1,0,0,1,0,0,0,0,1,0,0,664,00,OK,00,00
1541C,gcr,2,0,1,1,0,0,0,0,2,0,0,664,00,OK,00,00
